,Year,Ceremony,Award,Winner,Name,Film
2544,1951,24,Cinematography (Black and White),0,A Streetcar Named Desire ,Harry Stradling
2545,1951,24,Cinematography (Color),1,An American in Paris ,Alfred Gilks; Ballet Photography by John Alton
2546,1951,24,Cinematography (Color),0,David and Bathsheba ,Leon Shamroy
2547,1951,24,Cinematography (Color),0,Quo Vadis ,"Robert Surtees, William V. Skall"
2548,1951,24,Cinematography (Color),0,Show Boat ,Charles Rosher
2549,1951,24,Cinematography (Color),0,When Worlds Collide ,"John F. Seitz, W. Howard Greene"
2550,1951,24,Costume Design (Black and White),0,Kind Lady ,"Walter Plunkett, Gile Steele"
2551,1951,24,Costume Design (Black and White),0,The Model and the Marriage Broker ,"Charles LeMaire, Renie"
2552,1951,24,Costume Design (Black and White),0,The Mudlark ,"Edward Stevenson, Margaret Furse"
2553,1951,24,Costume Design (Black and White),1,A Place in the Sun ,Edith Head
2554,1951,24,Costume Design (Black and White),0,A Streetcar Named Desire ,Lucinda Ballard
2555,1951,24,Costume Design (Color),1,An American in Paris ,"Orry-Kelly, Walter Plunkett, Irene Sharaff"
2556,1951,24,Costume Design (Color),0,David and Bathsheba ,"Charles LeMaire, Edward Stevenson"
2557,1951,24,Costume Design (Color),0,The Great Caruso ,"Helen Rose, Gile Steele"
2558,1951,24,Costume Design (Color),0,Quo Vadis ,Herschel McCoy
2559,1951,24,Costume Design (Color),0,Tales of Hoffmann ,Hein Heckroth
2560,1951,24,Director,0,John Huston,The African Queen 
2561,1951,24,Director,0,Vincente Minnelli,An American in Paris 
2562,1951,24,Director,0,William Wyler,Detective Story 
2563,1951,24,Director,1,George Stevens,A Place in the Sun 
2564,1951,24,Director,0,Elia Kazan,A Streetcar Named Desire 
2565,1951,24,Documentary (Feature),0,I Was a Communist for the F.B.I. ,"Bryan Foy, Producer"
2566,1951,24,Documentary (Feature),1,Kon-Tiki ,"Olle Nordemar, Producer"
2567,1951,24,Documentary (Short Subject),1,Benjy ,'Made by Fred Zinnemann with the cooperation of Paramount Pictures Corporation for the Los Angeles Orthopaedic Hospital'
2568,1951,24,Documentary (Short Subject),0,One Who Came Back ,"Owen Crump, Producer.  (Film sponsored by the Disabled American Veterans, in cooperation with the United States Department of Defense and the Association of Motion Picture Producers)"
2569,1951,24,Documentary (Short Subject),0,The Seeing Eye ,"Gordon Hollingshead, Producer"
2570,1951,24,Film Editing,0,An American in Paris ,Adrienne Fazan
2571,1951,24,Film Editing,0,Decision before Dawn ,Dorothy Spencer
2572,1951,24,Film Editing,1,A Place in the Sun ,William Hornbeck
2573,1951,24,Film Editing,0,Quo Vadis ,Ralph E. Winters
2574,1951,24,Film Editing,0,The Well ,Chester Schaeffer
2575,1951,24,Music (Original Score),0,David and Bathsheba ,Alfred Newman
2576,1951,24,Music (Original Score),0,Death of a Salesman ,Alex North
2577,1951,24,Music (Original Score),1,A Place in the Sun ,Franz Waxman
2578,1951,24,Music (Original Score),0,Quo Vadis ,Miklos Rozsa
2579,1951,24,Music (Original Score),0,A Streetcar Named Desire ,Alex North
2580,1951,24,Music (Scoring of a Musical Picture),0,Alice in Wonderland ,Oliver Wallace
2581,1951,24,Music (Scoring of a Musical Picture),1,An American in Paris ,"Johnny Green, Saul Chaplin"
2582,1951,24,Music (Scoring of a Musical Picture),0,The Great Caruso ,"Peter Herman Adler, Johnny Green"
2583,1951,24,Music (Scoring of a Musical Picture),0,On the Riviera ,Alfred Newman
2584,1951,24,Music (Scoring of a Musical Picture),0,Show Boat ,"Adolph Deutsch, Conrad Salinger"
2585,1951,24,Music (Song),1,"""In The Cool, Cool, Cool Of The Evening"" from Here Comes the Groom",Music by Hoagy Carmichael; Lyrics by Johnny Mercer
2586,1951,24,Music (Song),0,"""A Kiss To Build A Dream On"" from The Strip","Music and Lyrics by Bert Kalmar, Harry Ruby and Oscar Hammerstein II"
2587,1951,24,Music (Song),0,"""Never"" from Golden Girl",Music by Lionel Newman; Lyrics by Eliot Daniel
2588,1951,24,Music (Song),0,"""Too Late Now"" from Royal Wedding",Music by Burton Lane; Lyrics by Alan Jay Lerner
2589,1951,24,Music (Song),0,"""Wonder Why"" from Rich, Young and Pretty",Music by Nicholas Brodszky; Lyrics by Sammy Cahn
2590,1951,24,Best Picture,1,"Arthur Freed, Producer",An American in Paris 
2591,1951,24,Best Picture,0,"Anatole Litvak and Frank McCarthy, Producers",Decision before Dawn 
2592,1951,24,Best Picture,0,"George Stevens, Producer",A Place in the Sun 
2593,1951,24,Best Picture,0,"Sam Zimbalist, Producer",Quo Vadis 
2594,1951,24,Best Picture,0,"Charles K. Feldman, Producer",A Streetcar Named Desire 
2595,1951,24,Short Subject (Cartoon),0,"Lambert, the Sheepish Lion ","Walt Disney, Producer"
2596,1951,24,Short Subject (Cartoon),0,Rooty Toot Toot ,"Stephen Bosustow, Producer"
2597,1951,24,Short Subject (Cartoon),1,The Two Mouseketeers ,"Fred Quimby, Producer"
2598,1951,24,Short Subject (One Reel),0,Ridin' the Rails ,"Jack Eaton, Producer"
2599,1951,24,Short Subject (One Reel),0,The Story of Time ,"Robert G. Leffingwell, Producer"
2600,1951,24,Short Subject (One Reel),1,World of Kids ,"Robert Youngson, Producer"
2601,1951,24,Short Subject (Two Reel),0,Balzac ,Les Films du Compass
2602,1951,24,Short Subject (Two Reel),0,Danger under the Sea ,"Tom Mead, Producer"
2603,1951,24,Short Subject (Two Reel),1,Nature's Half Acre ,"Walt Disney, Producer"
2604,1951,24,Sound Recording,0,Bright Victory ,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director"
2605,1951,24,Sound Recording,1,The Great Caruso ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
2606,1951,24,Sound Recording,0,I Want You ,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
2607,1951,24,Sound Recording,0,A Streetcar Named Desire ,"Warner Brothers Studio Sound Department, Col. Nathan Levinson, Sound Director"
2608,1951,24,Sound Recording,0,Two Tickets to Broadway ,"RKO Radio Studio Sound Department, John O. Aalberg, Sound Director"
2609,1951,24,Special Effects,1,When Worlds Collide ,Paramount
2610,1951,24,Writing (Story),0,Bullfighter and the Lady ,"Budd Boetticher, Ray Nazarro"
2611,1951,24,Writing (Story),0,The Frogmen ,Oscar Millard
2612,1951,24,Writing (Story),0,Here Comes the Groom ,"Robert Riskin, Liam O'Brien"
2613,1951,24,Writing (Story),1,Seven Days to Noon ,"Paul Dehn, James Bernard"
2614,1951,24,Writing (Story),0,Teresa ,"Alfred Hayes, Stewart Stern"
2615,1951,24,Writing (Adapted Screenplay),0,"James Agee, John Huston",The African Queen 
2616,1951,24,Writing (Adapted Screenplay),0,"Philip Yordan, Robert Wyler",Detective Story 
2617,1951,24,Writing (Adapted Screenplay),0,"Max Ophuls, Jacques Natanson",La Ronde 
2618,1951,24,Writing (Adapted Screenplay),1,"Michael Wilson, Harry Brown",A Place in the Sun 
2619,1951,24,Writing (Adapted Screenplay),0,Tennessee Williams,A Streetcar Named Desire 
2620,1951,24,Writing (Original Screenplay),1,Alan Jay Lerner,An American in Paris 
2621,1951,24,Writing (Original Screenplay),0,"Billy Wilder, Lesser Samuels, Walter Newman",The Big Carnival 
2622,1951,24,Writing (Original Screenplay),0,Philip Dunne,David and Bathsheba 
2623,1951,24,Writing (Original Screenplay),0,Robert Pirosh,Go for Broke! 
2624,1951,24,Writing (Original Screenplay),0,"Clarence Greene, Russell Rouse",The Well 
2625,1951,24,Honorary Foreign Language Film Award,1,Rashomon,
2626,1951,24,Honorary Award,1,Gene Kelly,
2627,1951,24,Irving G. Thalberg Memorial Award,1,Arthur Freed,
2628,1952,25,Actor in a Leading Role,0,Marlon Brando,Viva Zapata!
2629,1952,25,Actor in a Leading Role,1,Gary Cooper,High Noon
2630,1952,25,Actor in a Leading Role,0,Kirk Douglas,The Bad and the Beautiful
2631,1952,25,Actor in a Leading Role,0,Jos̩ Ferrer,Moulin Rouge
2632,1952,25,Actor in a Leading Role,0,Alec Guinness,The Lavender Hill Mob
2633,1952,25,Actor in a Supporting Role,0,Richard Burton,My Cousin Rachel
2634,1952,25,Actor in a Supporting Role,0,Arthur Hunnicutt,The Big Sky
2635,1952,25,Actor in a Supporting Role,0,Victor McLaglen,The Quiet Man
2636,1952,25,Actor in a Supporting Role,0,Jack Palance,Sudden Fear
2637,1952,25,Actor in a Supporting Role,1,Anthony Quinn,Viva Zapata!
2638,1952,25,Actress in a Leading Role,1,Shirley Booth,"Come Back, Little Sheba"
2639,1952,25,Actress in a Leading Role,0,Joan Crawford,Sudden Fear
2640,1952,25,Actress in a Leading Role,0,Bette Davis,The Star
2641,1952,25,Actress in a Leading Role,0,Julie Harris,The Member of the Wedding
2642,1952,25,Actress in a Leading Role,0,Susan Hayward,With a Song in My Heart
2643,1952,25,Actress in a Supporting Role,1,Gloria Grahame,The Bad and the Beautiful
2644,1952,25,Actress in a Supporting Role,0,Jean Hagen,Singin' in the Rain
2645,1952,25,Actress in a Supporting Role,0,Colette Marchand,Moulin Rouge
2646,1952,25,Actress in a Supporting Role,0,Terry Moore,"Come Back, Little Sheba"
2647,1952,25,Actress in a Supporting Role,0,Thelma Ritter,With a Song in My Heart
2648,1952,25,Art Direction (Black and White),1,The Bad and the Beautiful ,"Art Direction: Cedric Gibbons, Edward Carfagno; Set Decoration: Edwin B. Willis, Keogh Gleason"
2649,1952,25,Art Direction (Black and White),0,Carrie ,"Art Direction: Hal Pereira, Roland Anderson; Set Decoration: Emile Kuri"
2650,1952,25,Art Direction (Black and White),0,My Cousin Rachel ,"Art Direction: Lyle Wheeler, John DeCuir; Set Decoration: Walter M. Scott"
2651,1952,25,Art Direction (Black and White),0,Rashomon ,Art Direction: Matsuyama; Set Decoration: H. Motsumoto
2652,1952,25,Art Direction (Black and White),0,Viva Zapata! ,"Art Direction: Lyle Wheeler, Leland Fuller; Set Decoration: Thomas Little, Claude Carpenter"
2653,1952,25,Art Direction (Color),0,Hans Christian Andersen ,"Art Direction: Richard Day, Clave; Set Decoration: Howard Bristol"
2654,1952,25,Art Direction (Color),0,The Merry Widow ,"Art Direction: Cedric Gibbons, Paul Groesse; Set Decoration: Edwin B. Willis, Arthur Krams"
2655,1952,25,Art Direction (Color),1,Moulin Rouge ,Art Direction: Paul Sheriff; Set Decoration: Marcel Vertes
2656,1952,25,Art Direction (Color),0,The Quiet Man ,"Art Direction: Frank Hotaling; Set Decoration: John McCarthy, Jr., Charles Thompson"
2657,1952,25,Art Direction (Color),0,The Snows of Kilimanjaro ,"Art Direction: Lyle Wheeler, John DeCuir; Set Decoration: Thomas Little, Paul S. Fox"
2658,1952,25,Cinematography (Black and White),1,The Bad and the Beautiful ,Robert Surtees
2659,1952,25,Cinematography (Black and White),0,The Big Sky ,Russell Harlan
2660,1952,25,Cinematography (Black and White),0,My Cousin Rachel ,Joseph LaShelle
2661,1952,25,Cinematography (Black and White),0,Navajo ,Virgil E. Miller
2662,1952,25,Cinematography (Black and White),0,Sudden Fear ,"Charles B. Lang, Jr."
2663,1952,25,Cinematography (Color),0,Hans Christian Andersen ,Harry Stradling
2664,1952,25,Cinematography (Color),0,Ivanhoe ,F. A. Young
2665,1952,25,Cinematography (Color),0,Million Dollar Mermaid ,George J. Folsey
2666,1952,25,Cinematography (Color),1,The Quiet Man ,"Winton C. Hoch, Archie Stout"
2667,1952,25,Cinematography (Color),0,The Snows of Kilimanjaro ,Leon Shamroy
2668,1952,25,Costume Design (Black and White),0,Affair in Trinidad ,Jean Louis
2669,1952,25,Costume Design (Black and White),1,The Bad and the Beautiful ,Helen Rose
2670,1952,25,Costume Design (Black and White),0,Carrie ,Edith Head
2671,1952,25,Costume Design (Black and White),0,My Cousin Rachel ,"Charles LeMaire, Dorothy Jeakins"
2672,1952,25,Costume Design (Black and White),0,Sudden Fear ,Sheila O'Brien
2673,1952,25,Costume Design (Color),0,The Greatest Show on Earth ,"Edith Head, Dorothy Jeakins, Miles White"
2674,1952,25,Costume Design (Color),0,Hans Christian Andersen ,"Clave, Mary Wills, Madame Karinska"
2675,1952,25,Costume Design (Color),0,The Merry Widow ,"Helen Rose, Gile Steele"
2676,1952,25,Costume Design (Color),1,Moulin Rouge ,Marcel Vertes
2677,1952,25,Costume Design (Color),0,With a Song in My Heart ,Charles LeMaire
2678,1952,25,Director,0,Joseph L. Mankiewicz,Five Fingers 
2679,1952,25,Director,0,Cecil B. DeMille,The Greatest Show on Earth 
2680,1952,25,Director,0,Fred Zinnemann,High Noon 
2681,1952,25,Director,0,John Huston,Moulin Rouge 
2682,1952,25,Director,1,John Ford,The Quiet Man 
2683,1952,25,Documentary (Feature),0,The Hoaxters ,"Dore Schary, Producer"
2684,1952,25,Documentary (Feature),0,Navajo ,"Hall Bartlett, Producer"
2685,1952,25,Documentary (Feature),1,The Sea around Us ,"Irwin Allen, Producer"
2686,1952,25,Documentary (Short Subject),0,Devil Take Us ,"Herbert Morgan, Producer"
2687,1952,25,Documentary (Short Subject),0,The Garden Spider (Epeira Diadema) ,"Alberto Ancilotto, Producer"
2688,1952,25,Documentary (Short Subject),0,Man Alive! ,"Stephen Bosustow, Executive Producer"
2689,1952,25,Documentary (Short Subject),1,Neighbours ,"Norman McLaren, Producer"
2690,1952,25,Film Editing,0,"Come Back, Little Sheba ",Warren Low
2691,1952,25,Film Editing,0,Flat Top ,William Austin
2692,1952,25,Film Editing,0,The Greatest Show on Earth ,Anne Bauchens
2693,1952,25,Film Editing,1,High Noon ,"Elmo Williams, Harry Gerstad"
2694,1952,25,Film Editing,0,Moulin Rouge ,Ralph Kemplen
2695,1952,25,Music (Original Score),1,High Noon ,Dimitri Tiomkin
2696,1952,25,Music (Original Score),0,Ivanhoe ,Miklos Rozsa
2697,1952,25,Music (Original Score),0,Miracle of Fatima ,Max Steiner
2698,1952,25,Music (Original Score),0,The Thief ,Herschel Burke Gilbert
2699,1952,25,Music (Original Score),0,Viva Zapata! ,Alex North
2700,1952,25,Music (Scoring of a Musical Picture),0,Hans Christian Andersen ,Walter Scharf
2701,1952,25,Music (Scoring of a Musical Picture),0,The Jazz Singer ,"Ray Heindorf, Max Steiner"
2702,1952,25,Music (Scoring of a Musical Picture),0,The Medium ,Gian-Carlo Menotti
2703,1952,25,Music (Scoring of a Musical Picture),0,Singin' in the Rain ,Lennie Hayton
2704,1952,25,Music (Scoring of a Musical Picture),1,With a Song in My Heart ,Alfred Newman
2705,1952,25,Music (Song),0,"""Am I In Love"" from Son of Paleface",Music and Lyrics by Jack Brooks
2706,1952,25,Music (Song),0,"""Because You're Mine"" from Because You're Mine",Music by Nicholas Brodszky; Lyrics by Sammy Cahn
2707,1952,25,Music (Song),1,"""High Noon (Do Not Forsake Me, Oh My Darlin')"" from High Noon",Music by Dimitri Tiomkin; Lyrics by Ned Washington
2708,1952,25,Music (Song),0,"""Thumbelina"" from Hans Christian Andersen",Music and Lyrics by Frank Loesser
2709,1952,25,Music (Song),0,"""Zing A Little Zong"" from Just for You",Music by Harry Warren; Lyrics by Leo Robin
2710,1952,25,Best Picture,1,"Cecil B. DeMille, Producer",The Greatest Show on Earth 
2711,1952,25,Best Picture,0,"Stanley Kramer, Producer",High Noon 
2712,1952,25,Best Picture,0,"Pandro S. Berman, Producer",Ivanhoe 
2713,1952,25,Best Picture,0,Romulus Films,Moulin Rouge 
2714,1952,25,Best Picture,0,"John Ford and Merian C. Cooper, Producers",The Quiet Man 
2715,1952,25,Short Subject (Cartoon),1,Johann Mouse ,"Fred Quimby, Producer"
2716,1952,25,Short Subject (Cartoon),0,Little Johnny Jet ,"Fred Quimby, Producer"
2717,1952,25,Short Subject (Cartoon),0,Madeline ,"Stephen Bosustow, Executive Producer"
2718,1952,25,Short Subject (Cartoon),0,Pink and Blue Blues ,"Stephen Bosustow, Executive Producer"
2719,1952,25,Short Subject (Cartoon),0,Romance of Transportation ,"Tom Daly, Producer"
2720,1952,25,Short Subject (One Reel),0,Athletes of the Saddle ,"Jack Eaton, Producer"
2721,1952,25,Short Subject (One Reel),0,Desert Killer ,"Gordon Hollingshead, Producer"
2722,1952,25,Short Subject (One Reel),1,Light in the Window: The Art of Vermeer ,"Boris Vermont, Producer"
2723,1952,25,Short Subject (One Reel),0,Neighbours ,"Norman McLaren, Producer"
2724,1952,25,Short Subject (One Reel),0,Royal Scotland ,Crown Film Unit
2725,1952,25,Short Subject (Two Reel),0,Bridge of Time ,London Film Production
2726,1952,25,Short Subject (Two Reel),0,Devil Take Us ,"Herbert Morgan, Producer"
2727,1952,25,Short Subject (Two Reel),0,Thar She Blows! ,"Gordon Hollingshead, Producer"
2728,1952,25,Short Subject (Two Reel),1,Water Birds ,"Walt Disney, Producer"
2729,1952,25,Sound Recording,1,Breaking the Sound Barrier ,London Film Sound Department
2730,1952,25,Sound Recording,0,Hans Christian Andersen ,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
2731,1952,25,Sound Recording,0,The Promoter ,Pinewood Studios Sound Department
2732,1952,25,Sound Recording,0,The Quiet Man ,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director"
2733,1952,25,Sound Recording,0,With a Song in My Heart ,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director"
2734,1952,25,Special Effects,1,Plymouth Adventure ,Metro-Goldwyn-Mayer
2735,1952,25,Writing (Story),1,The Greatest Show on Earth ,"Fredric M. Frank, Theodore St. John, Frank Cavett"
2736,1952,25,Writing (Story),0,My Son John ,Leo McCarey
2737,1952,25,Writing (Story),0,The Narrow Margin ,"Martin Goldsmith, Jack Leonard"
2738,1952,25,Writing (Story),0,The Pride of St. Louis ,Guy Trosper
2739,1952,25,Writing (Story),0,The Sniper ,"Edna Anhalt, Edward Anhalt"
2740,1952,25,Writing (Adapted Screenplay),1,Charles Schnee,The Bad and the Beautiful 
2741,1952,25,Writing (Adapted Screenplay),0,Michael Wilson,Five Fingers 
2742,1952,25,Writing (Adapted Screenplay),0,Carl Foreman,High Noon 
2743,1952,25,Writing (Adapted Screenplay),0,"Roger MacDougall, John Dighton, Alexander Mackendrick",The Man in the White Suit 
2744,1952,25,Writing (Adapted Screenplay),0,Frank S. Nugent,The Quiet Man 
2745,1952,25,Writing (Original Screenplay),0,Sydney Boehm,The Atomic City 
2746,1952,25,Writing (Original Screenplay),0,Terence Rattigan,Breaking the Sound Barrier 
2747,1952,25,Writing (Original Screenplay),1,T. E. B. Clarke,The Lavender Hill Mob 
2748,1952,25,Writing (Original Screenplay),0,"Ruth Gordon, Garson Kanin",Pat and Mike 
2749,1952,25,Writing (Original Screenplay),0,John Steinbeck,Viva Zapata! 
2750,1952,25,Honorary Foreign Language Film Award,1,Forbidden Games - Best Foreign Language Film first released in the United States during 1952.,
2751,1952,25,Honorary Award,1,George Alfred Mitchell,
2752,1952,25,Honorary Award,1,Joseph M. Schenck,
2753,1952,25,Honorary Award,1,Merian C. Cooper,
2754,1952,25,Honorary Award,1,Harold Lloyd,
2755,1952,25,Honorary Award,1,Bob Hope,
2756,1952,25,Irving G. Thalberg Memorial Award,1,Cecil B. DeMille,
2757,1953,26,Actor in a Leading Role,0,Marlon Brando,Julius Caesar
2758,1953,26,Actor in a Leading Role,0,Richard Burton,The Robe
2759,1953,26,Actor in a Leading Role,0,Montgomery Clift,From Here to Eternity
2760,1953,26,Actor in a Leading Role,1,William Holden,Stalag 17
